filename;class;repository
unaffected_plum_648.png;unaffected;train
spotted_plum_135.png;spotted;train
unripe_plum_784.png;unripe;train
rotten_plum_438.png;rotten;train
unripe_plum_450.png;unripe;train
unaffected_plum_808.png;unaffected;train
spotted_plum_100.png;spotted;train
unripe_plum_591.png;unripe;train
unaffected_plum_348.png;unaffected;train
unaffected_plum_114.png;unaffected;train
unaffected_plum_1216.png;unaffected;train
unaffected_plum_481.png;unaffected;train
unaffected_plum_1559.png;unaffected;train
spotted_plum_552.png;spotted;train
spotted_plum_720.png;spotted;train
spotted_plum_250.png;spotted;train
unripe_plum_218.png;unripe;train
spotted_plum_645.png;spotted;train
unaffected_plum_638.png;unaffected;train
unaffected_plum_1184.png;unaffected;train
spotted_plum_142.png;spotted;train
unaffected_plum_695.png;unaffected;train
cracked_plum_112.png;cracked;train
unaffected_plum_803.png;unaffected;train
rotten_plum_176.png;rotten;train
rotten_plum_96.png;rotten;train
spotted_plum_91.png;spotted;train
unaffected_plum_373.png;unaffected;train
unaffected_plum_1168.png;unaffected;train
bruised_plum_266.png;bruised;train
rotten_plum_505.png;rotten;train
bruised_plum_234.png;bruised;train
unaffected_plum_350.png;unaffected;train
bruised_plum_291.png;bruised;train
unripe_plum_717.png;unripe;train
unripe_plum_151.png;unripe;train
unripe_plum_91.png;unripe;train
rotten_plum_228.png;rotten;train
cracked_plum_134.png;cracked;train
unaffected_plum_626.png;unaffected;train
bruised_plum_201.png;bruised;train
bruised_plum_221.png;bruised;train
rotten_plum_642.png;rotten;train
rotten_plum_50.png;rotten;train
unaffected_plum_1616.png;unaffected;train
unripe_plum_280.png;unripe;train
rotten_plum_106.png;rotten;train
unaffected_plum_1117.png;unaffected;train
unripe_plum_503.png;unripe;train
unripe_plum_516.png;unripe;train
unripe_plum_535.png;unripe;train
unripe_plum_595.png;unripe;train
unaffected_plum_820.png;unaffected;train
unaffected_plum_1300.png;unaffected;train
unaffected_plum_38.png;unaffected;train
unaffected_plum_1554.png;unaffected;train
unaffected_plum_260.png;unaffected;train
spotted_plum_457.png;spotted;train
unripe_plum_277.png;unripe;train
bruised_plum_153.png;bruised;train
unaffected_plum_1042.png;unaffected;train
bruised_plum_20.png;bruised;train
spotted_plum_391.png;spotted;train
bruised_plum_240.png;bruised;train
unaffected_plum_798.png;unaffected;train
unaffected_plum_1283.png;unaffected;train
spotted_plum_758.png;spotted;train
rotten_plum_188.png;rotten;train
unaffected_plum_1293.png;unaffected;train
bruised_plum_182.png;bruised;train
unaffected_plum_1539.png;unaffected;train
spotted_plum_314.png;spotted;train
cracked_plum_60.png;cracked;train
spotted_plum_656.png;spotted;train
rotten_plum_490.png;rotten;train
spotted_plum_14.png;spotted;train
spotted_plum_666.png;spotted;train
unaffected_plum_68.png;unaffected;train
unaffected_plum_1069.png;unaffected;train
unaffected_plum_1429.png;unaffected;train
unaffected_plum_458.png;unaffected;train
unripe_plum_336.png;unripe;train
rotten_plum_323.png;rotten;train
unaffected_plum_557.png;unaffected;train
unaffected_plum_1056.png;unaffected;train
unaffected_plum_1476.png;unaffected;train
spotted_plum_736.png;spotted;train
rotten_plum_582.png;rotten;train
spotted_plum_390.png;spotted;train
unripe_plum_493.png;unripe;train
unaffected_plum_1057.png;unaffected;train
spotted_plum_203.png;spotted;train
unripe_plum_773.png;unripe;train
unripe_plum_1.png;unripe;train
unripe_plum_637.png;unripe;train
spotted_plum_694.png;spotted;train
rotten_plum_71.png;rotten;train
spotted_plum_289.png;spotted;train
spotted_plum_68.png;spotted;train
spotted_plum_435.png;spotted;train
unaffected_plum_1027.png;unaffected;train
rotten_plum_88.png;rotten;train
rotten_plum_403.png;rotten;train
unaffected_plum_351.png;unaffected;train
unripe_plum_711.png;unripe;train
unripe_plum_290.png;unripe;train
rotten_plum_446.png;rotten;train
unaffected_plum_858.png;unaffected;train
unripe_plum_423.png;unripe;train
cracked_plum_118.png;cracked;train
cracked_plum_104.png;cracked;train
unaffected_plum_898.png;unaffected;train
unaffected_plum_167.png;unaffected;train
unripe_plum_479.png;unripe;train
unaffected_plum_25.png;unaffected;train
spotted_plum_423.png;spotted;train
unaffected_plum_986.png;unaffected;train
unaffected_plum_1161.png;unaffected;train
unaffected_plum_1719.png;unaffected;train
unaffected_plum_145.png;unaffected;train
spotted_plum_526.png;spotted;train
unaffected_plum_1041.png;unaffected;train
unaffected_plum_156.png;unaffected;train
unaffected_plum_1637.png;unaffected;train
unripe_plum_71.png;unripe;train
rotten_plum_230.png;rotten;train
unaffected_plum_753.png;unaffected;train
unripe_plum_622.png;unripe;train
rotten_plum_379.png;rotten;train
unaffected_plum_1718.png;unaffected;train
cracked_plum_141.png;cracked;train
unripe_plum_584.png;unripe;train
unaffected_plum_79.png;unaffected;train
unripe_plum_213.png;unripe;train
spotted_plum_228.png;spotted;train
spotted_plum_1.png;spotted;train
rotten_plum_417.png;rotten;train
unaffected_plum_393.png;unaffected;train
spotted_plum_538.png;spotted;train
bruised_plum_216.png;bruised;train
rotten_plum_425.png;rotten;train
unripe_plum_472.png;unripe;train
rotten_plum_498.png;rotten;train
unripe_plum_657.png;unripe;train
rotten_plum_693.png;rotten;train
unaffected_plum_912.png;unaffected;train
bruised_plum_290.png;bruised;train
unaffected_plum_13.png;unaffected;train
spotted_plum_86.png;spotted;train
spotted_plum_20.png;spotted;train
rotten_plum_508.png;rotten;train
unaffected_plum_884.png;unaffected;train
spotted_plum_453.png;spotted;train
unripe_plum_774.png;unripe;train
unaffected_plum_775.png;unaffected;train
unaffected_plum_968.png;unaffected;train
rotten_plum_26.png;rotten;train
unaffected_plum_1124.png;unaffected;train
rotten_plum_127.png;rotten;train
unripe_plum_25.png;unripe;train
unaffected_plum_454.png;unaffected;train
rotten_plum_36.png;rotten;train
spotted_plum_73.png;spotted;train
spotted_plum_217.png;spotted;train
unripe_plum_753.png;unripe;train
unaffected_plum_1303.png;unaffected;train
cracked_plum_50.png;cracked;train
unaffected_plum_1077.png;unaffected;train
spotted_plum_723.png;spotted;train
unaffected_plum_1481.png;unaffected;train
spotted_plum_672.png;spotted;train
unaffected_plum_198.png;unaffected;train
rotten_plum_698.png;rotten;train
unaffected_plum_1154.png;unaffected;train
unaffected_plum_1260.png;unaffected;train
cracked_plum_159.png;cracked;train
rotten_plum_263.png;rotten;train
unripe_plum_697.png;unripe;train
rotten_plum_61.png;rotten;train
unaffected_plum_1662.png;unaffected;train
unripe_plum_523.png;unripe;train
unripe_plum_684.png;unripe;train
spotted_plum_252.png;spotted;train
unaffected_plum_184.png;unaffected;train
unaffected_plum_1252.png;unaffected;train
unaffected_plum_1092.png;unaffected;train
unaffected_plum_616.png;unaffected;train
unaffected_plum_787.png;unaffected;train
unaffected_plum_1720.png;unaffected;train
unaffected_plum_1646.png;unaffected;train
unaffected_plum_857.png;unaffected;train
unripe_plum_103.png;unripe;train
spotted_plum_121.png;spotted;train
unripe_plum_303.png;unripe;train
rotten_plum_321.png;rotten;train
unaffected_plum_1222.png;unaffected;train
unaffected_plum_328.png;unaffected;train
spotted_plum_406.png;spotted;train
unaffected_plum_227.png;unaffected;train
unaffected_plum_1479.png;unaffected;train
rotten_plum_69.png;rotten;train
spotted_plum_184.png;spotted;train
unaffected_plum_1171.png;unaffected;train
bruised_plum_204.png;bruised;train
cracked_plum_55.png;cracked;train
rotten_plum_151.png;rotten;train
rotten_plum_223.png;rotten;train
rotten_plum_134.png;rotten;train
spotted_plum_363.png;spotted;train
unaffected_plum_784.png;unaffected;train
unripe_plum_499.png;unripe;train
unaffected_plum_995.png;unaffected;train
unaffected_plum_681.png;unaffected;train
unaffected_plum_1653.png;unaffected;train
unaffected_plum_1658.png;unaffected;train
unaffected_plum_634.png;unaffected;train
unripe_plum_729.png;unripe;train
rotten_plum_436.png;rotten;train
unaffected_plum_1631.png;unaffected;train
unaffected_plum_876.png;unaffected;train
unaffected_plum_1387.png;unaffected;train
unaffected_plum_1181.png;unaffected;train
unaffected_plum_1130.png;unaffected;train
rotten_plum_351.png;rotten;train
unaffected_plum_20.png;unaffected;train
unaffected_plum_1492.png;unaffected;train
unaffected_plum_1699.png;unaffected;train
spotted_plum_329.png;spotted;train
spotted_plum_369.png;spotted;train
unaffected_plum_1100.png;unaffected;train
unaffected_plum_692.png;unaffected;train
unaffected_plum_1022.png;unaffected;train
unaffected_plum_395.png;unaffected;train
bruised_plum_124.png;bruised;train
unaffected_plum_266.png;unaffected;train
unripe_plum_362.png;unripe;train
rotten_plum_100.png;rotten;train
unaffected_plum_421.png;unaffected;train
rotten_plum_117.png;rotten;train
unaffected_plum_336.png;unaffected;train
unripe_plum_507.png;unripe;train
rotten_plum_699.png;rotten;train
spotted_plum_410.png;spotted;train
unaffected_plum_544.png;unaffected;train
unaffected_plum_853.png;unaffected;train
unaffected_plum_677.png;unaffected;train
bruised_plum_217.png;bruised;train
spotted_plum_602.png;spotted;train
unripe_plum_763.png;unripe;train
unaffected_plum_926.png;unaffected;train
unripe_plum_327.png;unripe;train
unaffected_plum_1675.png;unaffected;train
unaffected_plum_789.png;unaffected;train
unaffected_plum_1502.png;unaffected;train
unaffected_plum_658.png;unaffected;train
spotted_plum_595.png;spotted;train
rotten_plum_603.png;rotten;train
unaffected_plum_1317.png;unaffected;train
unaffected_plum_357.png;unaffected;train
unaffected_plum_1528.png;unaffected;train
unripe_plum_691.png;unripe;train
unaffected_plum_629.png;unaffected;train
spotted_plum_76.png;spotted;train
unripe_plum_396.png;unripe;train
unaffected_plum_955.png;unaffected;train
spotted_plum_394.png;spotted;train
bruised_plum_261.png;bruised;train
spotted_plum_103.png;spotted;train
unaffected_plum_1351.png;unaffected;train
unaffected_plum_1532.png;unaffected;train
rotten_plum_194.png;rotten;train
unaffected_plum_990.png;unaffected;train
unaffected_plum_51.png;unaffected;train
rotten_plum_476.png;rotten;train
unaffected_plum_1187.png;unaffected;train
unripe_plum_359.png;unripe;train
unaffected_plum_768.png;unaffected;train
rotten_plum_29.png;rotten;train
unaffected_plum_780.png;unaffected;train
unaffected_plum_521.png;unaffected;train
rotten_plum_607.png;rotten;train
spotted_plum_382.png;spotted;train
rotten_plum_231.png;rotten;train
unaffected_plum_1602.png;unaffected;train
unaffected_plum_110.png;unaffected;train
spotted_plum_55.png;spotted;train
bruised_plum_265.png;bruised;train
rotten_plum_292.png;rotten;train
rotten_plum_169.png;rotten;train
cracked_plum_6.png;cracked;train
unaffected_plum_645.png;unaffected;train
spotted_plum_415.png;spotted;train
spotted_plum_689.png;spotted;train
unaffected_plum_1392.png;unaffected;train
unaffected_plum_758.png;unaffected;train
cracked_plum_58.png;cracked;train
rotten_plum_489.png;rotten;train
unripe_plum_478.png;unripe;train
unaffected_plum_182.png;unaffected;train
unaffected_plum_107.png;unaffected;train
unaffected_plum_1010.png;unaffected;train
cracked_plum_152.png;cracked;train
unripe_plum_284.png;unripe;train
spotted_plum_251.png;spotted;train
unaffected_plum_1182.png;unaffected;train
cracked_plum_85.png;cracked;train
rotten_plum_148.png;rotten;train
rotten_plum_302.png;rotten;train
cracked_plum_151.png;cracked;train
unaffected_plum_109.png;unaffected;train
spotted_plum_132.png;spotted;train
unaffected_plum_494.png;unaffected;train
rotten_plum_677.png;rotten;train
rotten_plum_497.png;rotten;train
rotten_plum_42.png;rotten;train
cracked_plum_153.png;cracked;train
unripe_plum_775.png;unripe;train
rotten_plum_67.png;rotten;train
unripe_plum_273.png;unripe;train
unaffected_plum_320.png;unaffected;train
unripe_plum_477.png;unripe;train
unripe_plum_759.png;unripe;train
bruised_plum_18.png;bruised;train
unaffected_plum_561.png;unaffected;train
rotten_plum_14.png;rotten;train
unaffected_plum_414.png;unaffected;train
spotted_plum_566.png;spotted;train
spotted_plum_611.png;spotted;train
unaffected_plum_1023.png;unaffected;train
spotted_plum_130.png;spotted;train
spotted_plum_202.png;spotted;train
unaffected_plum_221.png;unaffected;train
rotten_plum_20.png;rotten;train
unaffected_plum_1248.png;unaffected;train
bruised_plum_95.png;bruised;train
unripe_plum_129.png;unripe;train
unaffected_plum_1395.png;unaffected;train
unripe_plum_541.png;unripe;train
rotten_plum_372.png;rotten;train
unaffected_plum_353.png;unaffected;train
rotten_plum_140.png;rotten;train
bruised_plum_300.png;bruised;train
unaffected_plum_1427.png;unaffected;train
unripe_plum_632.png;unripe;train
unripe_plum_75.png;unripe;train
unaffected_plum_613.png;unaffected;train
unaffected_plum_1337.png;unaffected;train
spotted_plum_497.png;spotted;train
unaffected_plum_851.png;unaffected;train
unaffected_plum_1285.png;unaffected;train
spotted_plum_732.png;spotted;train
unaffected_plum_862.png;unaffected;train
unaffected_plum_942.png;unaffected;train
rotten_plum_492.png;rotten;train
rotten_plum_199.png;rotten;train
unripe_plum_613.png;unripe;train
unaffected_plum_1112.png;unaffected;train
unripe_plum_13.png;unripe;train
unripe_plum_438.png;unripe;train
unripe_plum_242.png;unripe;train
unaffected_plum_1336.png;unaffected;train
cracked_plum_63.png;cracked;train
spotted_plum_35.png;spotted;train
unaffected_plum_1270.png;unaffected;train
spotted_plum_555.png;spotted;train
spotted_plum_48.png;spotted;train
unaffected_plum_1381.png;unaffected;train
spotted_plum_617.png;spotted;train
unaffected_plum_469.png;unaffected;train
unaffected_plum_95.png;unaffected;train
unripe_plum_404.png;unripe;train
rotten_plum_380.png;rotten;train
unaffected_plum_287.png;unaffected;train
rotten_plum_674.png;rotten;train
unaffected_plum_779.png;unaffected;train
rotten_plum_406.png;rotten;train
spotted_plum_277.png;spotted;train
unaffected_plum_1347.png;unaffected;train
rotten_plum_5.png;rotten;train
unaffected_plum_9.png;unaffected;train
unaffected_plum_1304.png;unaffected;train
rotten_plum_332.png;rotten;train
unripe_plum_240.png;unripe;train
rotten_plum_255.png;rotten;train
unaffected_plum_1672.png;unaffected;train
spotted_plum_677.png;spotted;train
unripe_plum_193.png;unripe;train
unaffected_plum_828.png;unaffected;train
unaffected_plum_292.png;unaffected;train
unaffected_plum_208.png;unaffected;train
spotted_plum_686.png;spotted;train
unaffected_plum_1659.png;unaffected;train
rotten_plum_484.png;rotten;train
unaffected_plum_686.png;unaffected;train
spotted_plum_669.png;spotted;train
rotten_plum_518.png;rotten;train
spotted_plum_108.png;spotted;train
rotten_plum_290.png;rotten;train
unaffected_plum_363.png;unaffected;train
unripe_plum_635.png;unripe;train
spotted_plum_439.png;spotted;train
unaffected_plum_802.png;unaffected;train
unaffected_plum_459.png;unaffected;train
spotted_plum_362.png;spotted;train
unaffected_plum_1173.png;unaffected;train
unaffected_plum_1506.png;unaffected;train
spotted_plum_99.png;spotted;train
spotted_plum_646.png;spotted;train
unaffected_plum_1549.png;unaffected;train
spotted_plum_520.png;spotted;train
unripe_plum_794.png;unripe;train
unaffected_plum_888.png;unaffected;train
rotten_plum_267.png;rotten;train
rotten_plum_541.png;rotten;train
unaffected_plum_161.png;unaffected;train
unripe_plum_650.png;unripe;train
bruised_plum_238.png;bruised;train
spotted_plum_249.png;spotted;train
bruised_plum_208.png;bruised;train
unaffected_plum_1451.png;unaffected;train
unaffected_plum_973.png;unaffected;train
unaffected_plum_1292.png;unaffected;train
spotted_plum_599.png;spotted;train
unaffected_plum_754.png;unaffected;train
unaffected_plum_1211.png;unaffected;train
rotten_plum_480.png;rotten;train
unaffected_plum_961.png;unaffected;train
bruised_plum_205.png;bruised;train
spotted_plum_429.png;spotted;train
spotted_plum_327.png;spotted;train
unaffected_plum_439.png;unaffected;train
rotten_plum_493.png;rotten;train
rotten_plum_630.png;rotten;train
spotted_plum_530.png;spotted;train
unaffected_plum_438.png;unaffected;train
unripe_plum_445.png;unripe;train
unripe_plum_790.png;unripe;train
unaffected_plum_1513.png;unaffected;train
unaffected_plum_1490.png;unaffected;train
spotted_plum_269.png;spotted;train
unaffected_plum_675.png;unaffected;train
unripe_plum_655.png;unripe;train
unripe_plum_772.png;unripe;train
bruised_plum_1.png;bruised;train
unripe_plum_750.png;unripe;train
unripe_plum_609.png;unripe;train
unaffected_plum_1328.png;unaffected;train
cracked_plum_78.png;cracked;train
unaffected_plum_1197.png;unaffected;train
unaffected_plum_474.png;unaffected;train
unaffected_plum_584.png;unaffected;train
spotted_plum_198.png;spotted;train
unripe_plum_531.png;unripe;train
unaffected_plum_1045.png;unaffected;train
unaffected_plum_822.png;unaffected;train
spotted_plum_615.png;spotted;train
unripe_plum_166.png;unripe;train
cracked_plum_144.png;cracked;train
cracked_plum_137.png;cracked;train
unaffected_plum_339.png;unaffected;train
unaffected_plum_747.png;unaffected;train
cracked_plum_57.png;cracked;train
unaffected_plum_1121.png;unaffected;train
unaffected_plum_104.png;unaffected;train
unaffected_plum_517.png;unaffected;train
rotten_plum_627.png;rotten;train
rotten_plum_307.png;rotten;train
cracked_plum_56.png;cracked;train
spotted_plum_287.png;spotted;train
unaffected_plum_885.png;unaffected;train
unripe_plum_692.png;unripe;train
rotten_plum_264.png;rotten;train
bruised_plum_148.png;bruised;train
spotted_plum_458.png;spotted;train
rotten_plum_697.png;rotten;train
unaffected_plum_241.png;unaffected;train
spotted_plum_508.png;spotted;train
unripe_plum_58.png;unripe;train
unaffected_plum_848.png;unaffected;train
unaffected_plum_379.png;unaffected;train
unripe_plum_60.png;unripe;train
unaffected_plum_935.png;unaffected;train
unaffected_plum_874.png;unaffected;train
rotten_plum_643.png;rotten;train
unaffected_plum_1462.png;unaffected;train
bruised_plum_99.png;bruised;train
spotted_plum_707.png;spotted;train
rotten_plum_673.png;rotten;train
rotten_plum_501.png;rotten;train
unaffected_plum_289.png;unaffected;train
unripe_plum_178.png;unripe;train
unripe_plum_182.png;unripe;train
bruised_plum_39.png;bruised;train
unaffected_plum_877.png;unaffected;train
unaffected_plum_566.png;unaffected;train
spotted_plum_182.png;spotted;train
rotten_plum_84.png;rotten;train
unripe_plum_480.png;unripe;train
unripe_plum_532.png;unripe;train
unaffected_plum_1326.png;unaffected;train
rotten_plum_533.png;rotten;train
unaffected_plum_932.png;unaffected;train
unaffected_plum_250.png;unaffected;train
unaffected_plum_895.png;unaffected;train
unaffected_plum_1050.png;unaffected;train
unaffected_plum_515.png;unaffected;train
unripe_plum_670.png;unripe;train
unripe_plum_672.png;unripe;train
unripe_plum_113.png;unripe;train
unaffected_plum_809.png;unaffected;train
bruised_plum_58.png;bruised;train
bruised_plum_166.png;bruised;train
cracked_plum_121.png;cracked;train
unripe_plum_664.png;unripe;train
unaffected_plum_197.png;unaffected;train
unripe_plum_217.png;unripe;train
unripe_plum_285.png;unripe;train
unaffected_plum_783.png;unaffected;train
rotten_plum_33.png;rotten;train
rotten_plum_139.png;rotten;train
unripe_plum_67.png;unripe;train
rotten_plum_348.png;rotten;train
unaffected_plum_1146.png;unaffected;train
rotten_plum_485.png;rotten;train
unaffected_plum_277.png;unaffected;train
rotten_plum_324.png;rotten;train
spotted_plum_515.png;spotted;train
rotten_plum_173.png;rotten;train
rotten_plum_360.png;rotten;train
unaffected_plum_428.png;unaffected;train
spotted_plum_95.png;spotted;train
cracked_plum_122.png;cracked;train
spotted_plum_430.png;spotted;train
spotted_plum_83.png;spotted;train
spotted_plum_583.png;spotted;train
unaffected_plum_1548.png;unaffected;train
unripe_plum_263.png;unripe;train
cracked_plum_15.png;cracked;train
bruised_plum_302.png;bruised;train
spotted_plum_275.png;spotted;train
rotten_plum_463.png;rotten;train
unaffected_plum_1474.png;unaffected;train
unaffected_plum_801.png;unaffected;train
unripe_plum_397.png;unripe;train
unaffected_plum_505.png;unaffected;train
unripe_plum_188.png;unripe;train
spotted_plum_609.png;spotted;train
bruised_plum_286.png;bruised;train
unripe_plum_464.png;unripe;train
bruised_plum_245.png;bruised;train
rotten_plum_298.png;rotten;train
unripe_plum_380.png;unripe;train
spotted_plum_528.png;spotted;train
unaffected_plum_243.png;unaffected;train
bruised_plum_89.png;bruised;train
spotted_plum_160.png;spotted;train
rotten_plum_696.png;rotten;train
unaffected_plum_1550.png;unaffected;train
unripe_plum_257.png;unripe;train
unaffected_plum_1289.png;unaffected;train
unaffected_plum_579.png;unaffected;train
unripe_plum_187.png;unripe;train
unaffected_plum_1322.png;unaffected;train
unripe_plum_227.png;unripe;train
unripe_plum_725.png;unripe;train
rotten_plum_8.png;rotten;train
unripe_plum_625.png;unripe;train
unripe_plum_34.png;unripe;train
unripe_plum_602.png;unripe;train
unripe_plum_385.png;unripe;train
rotten_plum_502.png;rotten;train
unaffected_plum_1655.png;unaffected;train
cracked_plum_13.png;cracked;train
unaffected_plum_1704.png;unaffected;train
unaffected_plum_974.png;unaffected;train
unaffected_plum_1693.png;unaffected;train
unaffected_plum_170.png;unaffected;train
unripe_plum_647.png;unripe;train
rotten_plum_11.png;rotten;train
rotten_plum_386.png;rotten;train
unaffected_plum_1026.png;unaffected;train
unaffected_plum_103.png;unaffected;train
rotten_plum_437.png;rotten;train
rotten_plum_103.png;rotten;train
bruised_plum_116.png;bruised;train
bruised_plum_96.png;bruised;train
spotted_plum_361.png;spotted;train
unaffected_plum_1617.png;unaffected;train
unripe_plum_330.png;unripe;train
unaffected_plum_443.png;unaffected;train
unaffected_plum_87.png;unaffected;train
unaffected_plum_1433.png;unaffected;train
bruised_plum_242.png;bruised;train
spotted_plum_503.png;spotted;train
spotted_plum_173.png;spotted;train
unaffected_plum_593.png;unaffected;train
cracked_plum_127.png;cracked;train
rotten_plum_262.png;rotten;train
rotten_plum_382.png;rotten;train
unaffected_plum_606.png;unaffected;train
unaffected_plum_1106.png;unaffected;train
spotted_plum_712.png;spotted;train
unaffected_plum_30.png;unaffected;train
rotten_plum_105.png;rotten;train
rotten_plum_133.png;rotten;train
unaffected_plum_165.png;unaffected;train
unaffected_plum_1361.png;unaffected;train
unaffected_plum_472.png;unaffected;train
unaffected_plum_1664.png;unaffected;train
spotted_plum_7.png;spotted;train
unaffected_plum_971.png;unaffected;train
unaffected_plum_880.png;unaffected;train
unaffected_plum_1428.png;unaffected;train
unaffected_plum_1202.png;unaffected;train
spotted_plum_587.png;spotted;train
unaffected_plum_1254.png;unaffected;train
bruised_plum_139.png;bruised;train
unripe_plum_108.png;unripe;train
unaffected_plum_953.png;unaffected;train
rotten_plum_276.png;rotten;train
unripe_plum_614.png;unripe;train
bruised_plum_4.png;bruised;train
rotten_plum_141.png;rotten;train
unaffected_plum_568.png;unaffected;train
rotten_plum_15.png;rotten;train
spotted_plum_212.png;spotted;train
unaffected_plum_581.png;unaffected;train
unaffected_plum_1220.png;unaffected;train
bruised_plum_254.png;bruised;train
bruised_plum_297.png;bruised;train
unaffected_plum_896.png;unaffected;train
unaffected_plum_65.png;unaffected;train
rotten_plum_124.png;rotten;train
unaffected_plum_279.png;unaffected;train
rotten_plum_208.png;rotten;train
unripe_plum_136.png;unripe;train
spotted_plum_302.png;spotted;train
cracked_plum_64.png;cracked;train
bruised_plum_169.png;bruised;train
unripe_plum_416.png;unripe;train
unripe_plum_339.png;unripe;train
bruised_plum_198.png;bruised;train
unaffected_plum_1578.png;unaffected;train
cracked_plum_34.png;cracked;train
rotten_plum_191.png;rotten;train
unaffected_plum_815.png;unaffected;train
bruised_plum_81.png;bruised;train
rotten_plum_1.png;rotten;train
unaffected_plum_1221.png;unaffected;train
unaffected_plum_1318.png;unaffected;train
unripe_plum_222.png;unripe;train
spotted_plum_118.png;spotted;train
unaffected_plum_1368.png;unaffected;train
unaffected_plum_682.png;unaffected;train
unaffected_plum_1240.png;unaffected;train
spotted_plum_334.png;spotted;train
unaffected_plum_535.png;unaffected;train
unaffected_plum_740.png;unaffected;train
unripe_plum_716.png;unripe;train
unripe_plum_348.png;unripe;train
unaffected_plum_518.png;unaffected;train
unaffected_plum_318.png;unaffected;train
unaffected_plum_693.png;unaffected;train
spotted_plum_635.png;spotted;train
unripe_plum_485.png;unripe;train
bruised_plum_10.png;bruised;train
spotted_plum_159.png;spotted;train
unripe_plum_413.png;unripe;train
rotten_plum_342.png;rotten;train
unripe_plum_427.png;unripe;train
spotted_plum_105.png;spotted;train
unaffected_plum_931.png;unaffected;train
spotted_plum_420.png;spotted;train
unaffected_plum_963.png;unaffected;train
bruised_plum_283.png;bruised;train
unripe_plum_745.png;unripe;train
unripe_plum_678.png;unripe;train
cracked_plum_110.png;cracked;train
spotted_plum_735.png;spotted;train
spotted_plum_662.png;spotted;train
unripe_plum_803.png;unripe;train
spotted_plum_586.png;spotted;train
unaffected_plum_569.png;unaffected;train
unripe_plum_221.png;unripe;train
spotted_plum_282.png;spotted;train
unripe_plum_482.png;unripe;train
bruised_plum_175.png;bruised;train
unripe_plum_139.png;unripe;train
bruised_plum_296.png;bruised;train
spotted_plum_368.png;spotted;train
unaffected_plum_77.png;unaffected;train
rotten_plum_300.png;rotten;train
spotted_plum_575.png;spotted;train
unaffected_plum_1163.png;unaffected;train
rotten_plum_334.png;rotten;train
unripe_plum_134.png;unripe;train
unaffected_plum_1484.png;unaffected;train
unripe_plum_592.png;unripe;train
unaffected_plum_656.png;unaffected;train
spotted_plum_482.png;spotted;train
unaffected_plum_1327.png;unaffected;train
unaffected_plum_412.png;unaffected;train
bruised_plum_282.png;bruised;train
bruised_plum_294.png;bruised;train
spotted_plum_117.png;spotted;train
spotted_plum_522.png;spotted;train
cracked_plum_77.png;cracked;train
unripe_plum_414.png;unripe;train
spotted_plum_405.png;spotted;train
cracked_plum_136.png;cracked;train
rotten_plum_671.png;rotten;train
unaffected_plum_1139.png;unaffected;train
spotted_plum_486.png;spotted;train
unaffected_plum_921.png;unaffected;train
unaffected_plum_1295.png;unaffected;train
spotted_plum_296.png;spotted;train
spotted_plum_654.png;spotted;train
spotted_plum_507.png;spotted;train
unaffected_plum_1280.png;unaffected;train
bruised_plum_6.png;bruised;train
rotten_plum_156.png;rotten;train
spotted_plum_162.png;spotted;train
cracked_plum_106.png;cracked;train
unripe_plum_782.png;unripe;train
spotted_plum_32.png;spotted;train
unaffected_plum_239.png;unaffected;train
unaffected_plum_424.png;unaffected;train
bruised_plum_98.png;bruised;train
rotten_plum_309.png;rotten;train
unaffected_plum_476.png;unaffected;train
spotted_plum_303.png;spotted;train
unaffected_plum_997.png;unaffected;train
unripe_plum_796.png;unripe;train
unaffected_plum_232.png;unaffected;train
unripe_plum_383.png;unripe;train
unripe_plum_781.png;unripe;train
unaffected_plum_268.png;unaffected;train
unaffected_plum_1622.png;unaffected;train
rotten_plum_98.png;rotten;train
unaffected_plum_1256.png;unaffected;train
unripe_plum_180.png;unripe;train
unripe_plum_425.png;unripe;train
unaffected_plum_1468.png;unaffected;train
unaffected_plum_188.png;unaffected;train
unripe_plum_598.png;unripe;train
unaffected_plum_1105.png;unaffected;train
unaffected_plum_813.png;unaffected;train
unripe_plum_315.png;unripe;train
unaffected_plum_545.png;unaffected;train
unaffected_plum_1667.png;unaffected;train
rotten_plum_514.png;rotten;train
bruised_plum_127.png;bruised;train
spotted_plum_733.png;spotted;train
bruised_plum_128.png;bruised;train
unripe_plum_210.png;unripe;train
unaffected_plum_1389.png;unaffected;train
spotted_plum_81.png;spotted;train
unaffected_plum_419.png;unaffected;train
unripe_plum_822.png;unripe;train
unaffected_plum_701.png;unaffected;train
spotted_plum_448.png;spotted;train
rotten_plum_265.png;rotten;train
unaffected_plum_763.png;unaffected;train
bruised_plum_50.png;bruised;train
unripe_plum_202.png;unripe;train
unaffected_plum_826.png;unaffected;train
unaffected_plum_1175.png;unaffected;train
bruised_plum_305.png;bruised;train
cracked_plum_124.png;cracked;train
spotted_plum_627.png;spotted;train
spotted_plum_710.png;spotted;train
unaffected_plum_1356.png;unaffected;train
spotted_plum_664.png;spotted;train
rotten_plum_38.png;rotten;train
rotten_plum_338.png;rotten;train
unaffected_plum_149.png;unaffected;train
unripe_plum_152.png;unripe;train
spotted_plum_61.png;spotted;train
unaffected_plum_1086.png;unaffected;train
